ANNEE,MOIS,JOUR,DATE,T2M,T2M_MAX,T2M_MIN,T_SURFACE,LUM_SOL_ATTEINT_SURFACE,INDICE_CIEL_CLAIRE,INFRAROUGE_NUAGE,LUM_PHOTOSYNTHESE_NUAGE,LUM_PHOTOSYNTHESE_CLAIRE,INDICE_RAYONS_UVA,INDICE_RAYONS_UVB,VITESSE_VENT_10M,PRESSION,PRECIPITATION,HUMIDITE_2M
2011,4,8,2011-04-08,17.28,26.34,8.56,18.14,7.08,0.74,304.01,128.86,131.16,16.27,0.34,2.7,97.41,0.0,44.56
2011,4,9,2011-04-09,21.07,31.53,12.05,21.76,7.35,0.76,316.35,133.48,133.85,17.02,0.35,3.12,97.0,0.0,35.31
2011,4,10,2011-04-10,20.7,29.59,14.08,21.67,7.37,0.76,314.16,133.71,134.09,17.04,0.38,2.14,96.83,0.0,42.38
2011,4,11,2011-04-11,17.96,26.14,10.58,19.65,7.03,0.72,321.04,128.68,131.81,16.28,0.38,3.64,96.92,0.08,56.38
2011,4,12,2011-04-12,15.68,20.08,12.67,16.4,4.66,0.48,349.0,85.89,126.18,11.27,0.26,3.34,97.13,1.22,71.5
2011,4,13,2011-04-13,16.4,25.26,9.54,17.74,7.26,0.73,303.84,131.43,133.48,16.72,0.4,4.84,97.01,0.02,57.31
2011,4,14,2011-04-14,17.24,26.83,7.37,18.73,7.53,0.76,300.59,135.54,135.73,17.27,0.41,4.08,96.61,0.0,52.06
2011,4,15,2011-04-15,18.83,27.71,11.98,20.05,5.84,0.59,332.59,105.62,128.82,13.58,0.31,5.41,95.99,0.11,42.5
2011,4,16,2011-04-16,14.64,22.06,9.44,16.29,6.01,0.6,322.55,108.46,134.06,14.15,0.29,5.86,96.46,0.11,57.69
2011,4,17,2011-04-17,13.74,21.95,5.93,15.99,7.2,0.72,301.55,129.16,136.8,16.59,0.34,3.3,97.01,0.05,55.5
2011,4,18,2011-04-18,15.23,24.21,6.39,17.58,7.7,0.77,291.12,137.66,138.3,17.51,0.35,3.05,97.14,0.0,58.38
2011,4,19,2011-04-19,17.48,25.88,9.7,18.8,5.23,0.52,351.87,94.89,124.27,11.98,0.26,3.71,96.57,0.11,63.31
2011,4,20,2011-04-20,16.19,20.94,11.82,17.75,4.41,0.43,365.88,80.96,135.02,10.9,0.23,3.72,96.66,0.32,73.62
2011,4,21,2011-04-21,14.29,17.88,11.76,15.3,2.1,0.2,349.12,40.17,116.77,5.14,0.11,5.62,96.82,1.08,74.62
2011,4,22,2011-04-22,17.22,24.61,11.36,18.58,4.58,0.45,370.34,83.39,122.44,10.46,0.23,3.96,96.26,2.48,67.56
2011,4,23,2011-04-23,17.41,25.07,12.18,19.42,4.0,0.39,364.15,74.3,127.99,9.66,0.21,3.91,96.26,0.9,68.25
2011,4,24,2011-04-24,16.49,23.26,12.41,17.87,5.57,0.54,354.34,101.1,118.32,12.41,0.27,7.38,95.95,0.95,70.06
2011,4,25,2011-04-25,17.26,24.68,11.33,18.44,4.4,0.42,370.54,80.95,117.76,9.8,0.22,3.18,95.4,7.8,69.5
2011,4,26,2011-04-26,16.14,21.08,12.36,17.26,3.35,0.32,362.41,62.06,122.34,7.82,0.16,6.5,95.77,1.19,68.81
2011,4,27,2011-04-27,15.74,22.15,10.49,17.02,5.15,0.49,344.9,93.23,133.31,12.02,0.24,5.34,96.32,0.18,64.31
2011,4,28,2011-04-28,18.14,26.66,8.83,19.05,7.89,0.75,305.48,141.69,142.72,18.06,0.39,3.78,96.41,0.0,48.06
2011,4,29,2011-04-29,21.19,30.63,13.94,22.13,7.01,0.66,354.36,128.88,134.4,16.42,0.38,5.77,95.88,1.87,47.06
2011,4,30,2011-04-30,20.95,27.02,15.55,21.5,6.9,0.65,362.53,125.01,127.9,15.59,0.34,7.48,95.15,0.4,44.0
2011,5,1,2011-05-01,20.55,29.15,12.08,21.82,7.4,0.7,329.9,134.86,140.44,17.16,0.37,3.87,95.94,0.0,48.44
2011,5,2,2011-05-02,19.92,28.38,13.63,20.37,4.04,0.38,370.98,69.77,77.75,6.39,0.12,8.47,95.66,0.37,53.19
2011,5,3,2011-05-03,19.11,27.99,11.8,20.65,6.33,0.59,344.73,116.44,141.41,15.02,0.34,5.38,96.08,1.59,52.0
2011,5,4,2011-05-04,18.7,26.46,10.59,21.45,7.68,0.72,320.53,140.88,145.56,18.08,0.4,3.62,96.82,0.0,53.94
2011,5,5,2011-05-05,20.36,28.01,12.26,23.13,7.5,0.7,339.95,138.39,148.31,17.92,0.44,1.48,97.16,0.29,50.62
2011,5,6,2011-05-06,19.26,26.66,12.45,21.51,6.93,0.64,344.66,128.36,144.09,16.62,0.41,3.49,97.39,0.85,61.62
2011,5,7,2011-05-07,19.63,27.82,12.1,21.92,6.86,0.63,342.7,125.51,143.15,16.12,0.37,3.73,97.32,0.02,62.5
2011,5,8,2011-05-08,20.83,30.65,12.56,22.9,6.39,0.59,364.54,117.6,136.55,14.9,0.36,3.12,96.99,7.54,62.69
2011,5,9,2011-05-09,19.28,26.39,12.91,21.43,7.33,0.67,344.77,135.23,146.3,17.31,0.38,5.08,97.11,0.09,61.25
2011,5,10,2011-05-10,16.15,23.16,9.88,17.78,8.22,0.75,295.94,147.51,149.5,18.82,0.45,6.38,97.43,0.0,51.56
2011,5,11,2011-05-11,15.9,23.36,8.32,18.16,8.34,0.76,297.32,150.09,150.65,19.19,0.45,3.55,97.49,0.0,52.75
2011,5,12,2011-05-12,19.1,28.41,10.12,20.72,8.42,0.77,310.66,151.6,152.26,19.47,0.47,2.94,97.16,0.0,44.0
2011,5,13,2011-05-13,21.48,30.55,13.34,22.7,8.13,0.73,324.24,147.87,149.26,18.86,0.47,3.55,97.12,0.0,35.25
2011,5,14,2011-05-14,21.03,29.5,13.19,21.8,7.64,0.7,352.07,140.4,146.23,17.88,0.45,3.2,97.04,1.33,37.69
2011,5,15,2011-05-15,23.25,32.98,14.66,24.65,6.77,0.61,361.83,126.5,145.86,16.31,0.42,4.22,96.92,2.67,47.0
2011,5,16,2011-05-16,17.98,25.72,11.56,19.8,8.23,0.74,305.98,150.3,154.65,19.48,0.47,6.45,97.4,0.0,48.38
2011,5,17,2011-05-17,16.75,24.19,9.47,18.67,7.04,0.63,320.05,126.78,150.66,16.51,0.39,3.02,97.39,0.0,52.81
2011,5,18,2011-05-18,18.56,25.76,11.16,20.42,7.52,0.67,334.88,137.62,148.77,17.62,0.42,3.7,96.95,0.6,45.69
2011,5,19,2011-05-19,17.17,22.33,13.69,18.56,3.78,0.34,358.31,71.42,143.0,9.59,0.26,3.8,96.85,2.38,59.69
2011,5,20,2011-05-20,15.73,21.77,12.08,16.74,2.57,0.23,361.16,49.27,140.58,6.48,0.15,4.89,96.84,8.67,77.81
2011,5,21,2011-05-21,16.67,21.85,13.19,17.83,2.57,0.23,378.09,48.1,124.66,5.75,0.13,9.27,96.36,6.7,77.0
2011,5,22,2011-05-22,16.44,20.41,13.43,17.35,2.18,0.2,369.59,41.84,124.79,4.98,0.11,10.75,96.49,0.68,68.88
2011,5,23,2011-05-23,17.71,23.25,12.69,19.04,3.04,0.27,377.11,56.1,135.88,7.31,0.17,7.07,96.95,1.37,69.56
2011,5,24,2011-05-24,18.26,23.58,13.22,19.62,3.33,0.3,371.27,62.4,140.12,8.17,0.19,4.3,97.13,2.43,70.56
2011,5,25,2011-05-25,19.23,25.07,13.06,21.01,5.5,0.48,371.66,101.5,146.27,13.26,0.3,3.44,97.15,2.16,67.31
2011,5,26,2011-05-26,20.95,26.37,14.11,22.54,7.21,0.64,349.45,133.76,147.81,17.0,0.38,2.14,97.12,2.29,59.75
2011,5,27,2011-05-27,23.3,31.62,14.48,25.71,8.08,0.71,344.34,148.38,153.29,19.1,0.45,1.86,97.02,0.0,46.88
2011,5,28,2011-05-28,24.77,33.48,18.65,25.97,6.86,0.6,380.55,127.8,148.2,16.41,0.41,2.55,96.9,1.19,49.44
2011,5,29,2011-05-29,23.92,33.23,15.69,26.23,8.1,0.71,353.05,152.61,154.2,19.64,0.48,2.53,96.95,0.21,54.62
2011,5,30,2011-05-30,23.23,32.39,14.73,25.51,7.4,0.65,367.1,140.09,154.05,18.29,0.46,2.0,97.0,0.0,52.69
2011,5,31,2011-05-31,22.49,28.44,17.48,23.9,3.83,0.34,392.23,72.62,145.54,9.55,0.24,3.23,96.83,2.07,55.31
2011,6,1,2011-06-01,18.84,21.99,14.49,19.79,2.21,0.2,382.14,42.71,146.16,5.73,0.12,6.41,96.86,8.07,72.94
2011,6,2,2011-06-02,17.32,23.12,12.47,19.05,6.41,0.56,361.99,119.37,144.37,15.26,0.37,6.51,96.87,0.48,62.75
2011,6,3,2011-06-03,18.94,24.96,13.8,20.73,6.81,0.59,365.36,128.01,151.77,16.7,0.41,5.12,96.82,1.6,67.5
2011,6,4,2011-06-04,20.81,27.57,14.16,22.73,6.45,0.56,373.08,121.26,147.02,15.61,0.37,3.49,96.54,0.91,62.44
2011,6,5,2011-06-05,23.83,31.58,15.24,26.01,6.83,0.59,376.05,128.99,145.91,16.35,0.38,2.7,96.26,0.07,56.94
2011,6,6,2011-06-06,24.84,34.65,17.66,26.13,6.94,0.6,378.97,128.2,130.84,15.5,0.38,4.92,95.8,0.05,51.0
2011,6,7,2011-06-07,25.37,34.0,17.4,27.44,6.78,0.59,384.3,127.09,145.83,16.16,0.41,4.83,95.92,1.05,55.44
2011,6,8,2011-06-08,23.46,30.21,17.29,25.6,6.69,0.59,373.13,126.22,155.66,16.6,0.43,3.29,96.51,2.79,60.88
2011,6,9,2011-06-09,23.69,31.84,16.87,26.48,7.75,0.67,357.02,144.8,157.32,18.84,0.46,2.22,97.0,0.01,53.19
2011,6,10,2011-06-10,23.29,31.58,15.93,25.65,7.28,0.63,372.04,137.54,156.45,18.03,0.45,3.37,96.89,4.09,58.06
2011,6,11,2011-06-11,22.26,28.18,16.55,24.72,7.85,0.68,361.95,149.02,156.11,19.29,0.47,2.26,96.97,6.92,59.75
2011,6,12,2011-06-12,23.06,30.42,15.55,25.75,7.51,0.65,351.59,140.54,157.98,18.41,0.44,1.89,97.15,0.43,53.31
2011,6,13,2011-06-13,24.86,33.92,16.67,27.37,7.87,0.68,358.27,147.41,155.81,18.98,0.48,2.29,97.02,0.0,50.06
2011,6,14,2011-06-14,23.28,28.94,18.26,25.28,7.88,0.69,368.52,149.35,157.41,19.48,0.48,2.88,96.93,2.62,55.25
2011,6,15,2011-06-15,23.4,30.41,16.06,25.7,8.54,0.74,342.34,159.25,161.25,20.68,0.49,3.61,97.02,0.0,46.25
2011,6,16,2011-06-16,23.33,30.45,16.08,26.69,8.26,0.72,360.38,154.69,158.73,19.98,0.47,2.63,97.14,0.0,54.5
2011,6,17,2011-06-17,25.26,32.98,17.77,27.78,8.33,0.72,368.02,156.45,159.7,20.27,0.49,2.77,97.09,0.0,52.0
2011,6,18,2011-06-18,27.83,36.75,18.08,29.15,8.32,0.72,375.75,155.91,156.72,20.02,0.52,4.74,96.78,0.0,41.56
2011,6,19,2011-06-19,28.08,35.66,21.33,30.19,8.32,0.72,371.82,157.94,158.61,20.39,0.51,4.62,96.9,0.0,41.25
2011,6,20,2011-06-20,25.33,34.21,17.39,27.37,8.55,0.74,347.78,160.37,161.24,20.79,0.55,4.67,97.08,0.0,43.12
2011,6,21,2011-06-21,24.92,33.37,16.92,27.29,8.6,0.74,350.66,160.41,162.08,20.85,0.54,3.32,97.18,0.0,44.56
2011,6,22,2011-06-22,24.8,33.21,17.65,27.03,8.62,0.75,346.51,159.58,159.92,20.61,0.54,3.07,97.13,0.01,44.75
2011,6,23,2011-06-23,25.93,34.04,18.89,28.0,8.58,0.74,352.76,158.18,158.91,20.38,0.55,2.34,97.04,0.01,37.56
2011,6,24,2011-06-24,27.98,35.62,19.57,30.09,7.99,0.7,375.91,151.55,157.36,19.6,0.53,3.1,97.1,0.1,38.19
2011,6,25,2011-06-25,26.63,34.79,18.83,28.51,8.45,0.73,351.95,157.84,158.38,20.3,0.55,5.85,97.23,0.0,42.06
2011,6,26,2011-06-26,23.9,30.92,16.3,26.23,8.51,0.73,345.47,158.45,158.74,20.39,0.55,4.98,97.27,0.0,47.38
2011,6,27,2011-06-27,23.44,30.51,16.79,25.48,8.69,0.76,338.86,161.48,162.16,20.95,0.58,5.1,97.27,0.0,46.44
2011,6,28,2011-06-28,26.0,34.32,17.67,28.31,8.68,0.76,343.73,160.08,160.88,20.76,0.56,1.96,97.01,0.0,35.81
2011,6,29,2011-06-29,29.65,38.23,20.11,31.3,8.52,0.74,366.04,158.39,159.05,20.44,0.54,4.2,96.72,0.0,30.19
2011,6,30,2011-06-30,29.81,38.79,21.07,32.62,8.3,0.72,377.91,154.79,155.89,19.85,0.52,2.41,96.89,0.07,35.06
2011,7,1,2011-07-01,28.79,38.57,21.37,31.69,8.23,0.72,372.52,155.27,155.97,19.96,0.52,3.02,96.9,0.0,39.69
2011,7,2,2011-07-02,28.31,37.3,20.66,30.64,8.1,0.7,382.65,152.54,154.38,19.58,0.52,2.16,96.63,6.85,44.12
2011,7,3,2011-07-03,29.3,37.71,21.74,31.07,8.42,0.73,374.37,156.47,156.82,20.16,0.53,2.77,96.57,0.0,39.12
2011,7,4,2011-07-04,28.71,38.05,20.4,30.48,7.43,0.65,383.63,137.41,150.6,17.5,0.46,3.5,96.8,0.07,35.44
2011,7,5,2011-07-05,28.46,39.26,19.69,30.79,7.44,0.65,396.76,137.84,143.33,17.33,0.45,4.09,96.58,0.0,44.31
2011,7,6,2011-07-06,25.87,33.3,18.37,28.51,8.41,0.73,363.44,157.29,158.2,20.29,0.52,5.0,96.68,0.0,45.19
2011,7,7,2011-07-07,26.74,35.19,18.95,29.69,8.44,0.74,363.79,156.94,158.09,20.29,0.52,2.8,96.74,0.0,40.44
2011,7,8,2011-07-08,28.5,38.68,19.24,30.98,7.84,0.69,389.76,147.18,151.2,18.83,0.48,3.91,96.79,0.0,43.5
2011,7,9,2011-07-09,29.85,39.14,21.86,32.36,7.39,0.65,396.8,138.52,146.86,17.62,0.47,2.93,97.01,0.0,37.62
2011,7,10,2011-07-10,31.42,39.8,23.68,33.52,7.8,0.69,400.12,145.98,149.61,18.65,0.49,2.58,96.94,0.34,31.38
2011,7,11,2011-07-11,32.72,40.75,25.19,34.65,7.66,0.67,411.69,143.86,146.27,18.22,0.48,3.8,96.8,0.14,31.06
2011,7,12,2011-07-12,34.12,42.46,25.76,35.45,7.91,0.7,403.25,147.7,149.89,18.85,0.5,3.62,96.62,0.0,25.56
2011,7,13,2011-07-13,32.66,41.03,25.4,34.58,7.7,0.68,403.55,143.13,150.97,18.4,0.48,3.07,96.44,2.96,30.19
2011,7,14,2011-07-14,28.69,35.04,23.48,30.71,7.5,0.66,403.34,141.84,146.04,18.0,0.48,5.38,96.77,1.68,50.56
2011,7,15,2011-07-15,28.41,35.9,21.0,31.17,7.29,0.65,402.53,137.39,143.72,17.4,0.45,3.46,97.06,0.36,44.44
2011,7,16,2011-07-16,30.3,38.26,22.24,32.75,6.37,0.56,413.62,120.15,144.95,15.37,0.41,2.71,96.91,0.06,39.19
2011,7,17,2011-07-17,32.14,39.77,24.54,33.06,7.27,0.65,406.51,134.74,143.71,17.11,0.45,5.68,96.41,0.02,28.94
2011,7,18,2011-07-18,33.62,42.73,25.09,34.51,7.13,0.63,415.41,130.73,139.66,16.4,0.42,4.66,96.14,0.03,24.31
2011,7,19,2011-07-19,30.87,42.19,21.95,32.74,7.13,0.63,415.39,131.52,137.09,16.43,0.43,5.01,96.21,0.03,43.44
2011,7,20,2011-07-20,28.33,36.42,21.74,31.5,7.49,0.67,396.56,140.92,143.11,17.79,0.47,5.03,96.6,0.13,45.5
2011,7,21,2011-07-21,27.16,36.87,19.34,30.13,7.51,0.67,391.76,140.31,144.62,17.84,0.48,4.02,96.55,0.11,42.94
2011,7,22,2011-07-22,29.94,40.68,20.48,32.68,7.27,0.65,409.31,135.51,140.52,17.08,0.46,3.17,96.2,0.0,46.88
2011,7,23,2011-07-23,28.59,36.51,22.9,31.08,7.58,0.68,395.59,142.7,148.5,18.33,0.5,6.43,96.25,0.05,52.81
2011,7,24,2011-07-24,26.86,34.95,19.19,30.2,7.66,0.69,382.47,143.59,149.18,18.55,0.49,4.26,96.48,1.28,47.5
2011,7,25,2011-07-25,24.79,29.67,20.45,27.66,5.34,0.48,403.42,99.52,143.62,13.22,0.35,2.98,96.48,0.98,55.94
2011,7,26,2011-07-26,24.97,32.22,18.31,28.66,7.93,0.72,371.37,149.86,151.92,19.4,0.47,3.23,96.76,0.0,48.19
2011,7,27,2011-07-27,26.83,34.69,19.33,29.9,7.99,0.73,369.82,148.98,149.88,19.09,0.47,2.95,96.89,0.0,48.19
2011,7,28,2011-07-28,28.78,38.06,20.69,31.06,6.83,0.62,404.71,128.95,143.89,16.63,0.41,3.48,96.83,0.13,49.12
2011,7,29,2011-07-29,27.9,35.08,20.86,30.94,7.5,0.69,387.1,142.27,146.98,18.3,0.46,3.7,96.89,0.05,42.0
2011,7,30,2011-07-30,26.75,34.61,20.05,29.91,7.01,0.64,388.6,132.08,143.15,16.93,0.45,3.49,96.76,2.09,44.25
2011,7,31,2011-07-31,25.83,33.05,19.05,28.67,7.64,0.7,385.99,144.27,145.96,18.48,0.46,4.55,96.63,0.81,50.69
2011,8,1,2011-08-01,27.05,34.84,18.98,29.43,7.03,0.65,393.26,132.77,145.77,17.12,0.43,2.48,96.62,0.72,49.12
2011,8,2,2011-08-02,29.36,38.89,20.84,32.15,7.62,0.7,393.66,144.06,144.62,18.39,0.47,2.7,96.84,0.0,46.06
2011,8,3,2011-08-03,29.38,37.73,20.94,32.14,7.56,0.7,395.05,141.93,142.64,18.02,0.45,2.47,97.13,0.0,48.5
2011,8,4,2011-08-04,31.87,39.58,25.99,33.89,6.5,0.6,422.34,122.66,138.27,15.64,0.41,2.5,96.92,0.19,36.0
2011,8,5,2011-08-05,29.87,36.9,23.51,32.78,7.37,0.69,403.85,139.01,140.79,17.65,0.43,3.05,96.71,0.02,40.62
2011,8,6,2011-08-06,29.2,37.18,21.89,31.76,7.28,0.68,406.94,138.37,142.15,17.71,0.44,2.56,96.58,1.16,44.06
2011,8,7,2011-08-07,31.75,40.85,23.67,33.12,6.75,0.63,416.46,127.62,139.37,16.36,0.41,3.2,96.46,0.0,36.62
2011,8,8,2011-08-08,33.26,43.91,23.74,35.88,7.49,0.7,413.27,140.88,142.45,17.97,0.45,2.54,96.53,0.0,39.94
2011,8,9,2011-08-09,28.04,35.5,20.93,30.48,7.67,0.73,372.39,144.73,145.53,18.62,0.47,6.92,96.92,0.0,43.38
2011,8,10,2011-08-10,23.97,31.69,17.4,26.08,7.8,0.73,346.38,143.27,144.89,18.34,0.45,7.78,97.11,0.0,44.12
